;;;;;;Privacy Strength;Records;QIs;Utility;Runtime;Suppressed;Suppressed Ratio;Variance;Variance (not suppressed)
Dataset;UtilityMeasure;PrivacyModel;Algorithm;Suppression Limit;Suppression Weight;Value;Value;Value;Value;Value;Value;Value;Value;Value
Adult;Loss;5-anonymity;RGR;0.05;0.9000000000000006;5.0;30162.0;9.0;0.3838758583031778;2152.2;0.0;0.0;9.576885595802499E-4;9.576885595802499E-4
Adult;Loss;5-anonymity;RGR;0.05;0.9100000000000006;5.0;30162.0;9.0;0.3838758583031778;2159.6;0.0;0.0;9.576885595802499E-4;9.576885595802499E-4
Adult;Loss;5-anonymity;RGR;0.05;0.9200000000000006;5.0;30162.0;9.0;0.3838758583031778;2213.0;0.0;0.0;9.576885595802499E-4;9.576885595802499E-4
Adult;Loss;5-anonymity;RGR;0.05;0.9300000000000006;5.0;30162.0;9.0;0.3838758583031778;2196.4;0.0;0.0;9.576885595802499E-4;9.576885595802499E-4
Adult;Loss;5-anonymity;RGR;0.05;0.9400000000000006;5.0;30162.0;9.0;0.4204501629265149;2210.2;0.0;0.0;2.2909443061995172E-4;2.2909443061995172E-4
Adult;Loss;5-anonymity;RGR;0.05;0.9500000000000006;5.0;30162.0;9.0;0.4689238362095359;2250.4;0.0;0.0;1.9712110152819918E-4;1.9712110152819918E-4
Adult;Loss;5-anonymity;RGR;0.05;0.9600000000000006;5.0;30162.0;9.0;0.4980563888763447;2236.2;0.0;0.0;1.9374864815410224E-4;1.9374864815410224E-4
Adult;Loss;5-anonymity;RGR;0.05;0.9700000000000006;5.0;30162.0;9.0;0.4980563888763447;2236.2;0.0;0.0;1.9374864815410224E-4;1.9374864815410224E-4
Adult;Loss;5-anonymity;RGR;0.05;0.9800000000000006;5.0;30162.0;9.0;0.5244231033615865;2222.6;0.0;0.0;1.090247920404798E-4;1.090247920404798E-4
Adult;Loss;5-anonymity;RGR;0.05;0.9900000000000007;5.0;30162.0;9.0;0.5782794906467521;2231.4;0.0;0.0;3.191366111682961E-5;3.191366111682961E-5
Adult;Loss;5-anonymity;RGR;0.1;0.0;5.0;30162.0;9.0;0.21287477333271604;1593.4;2.0;6.630860022544923E-5;0.006044340852916171;0.006033565748449684
Adult;Loss;5-anonymity;RGR;0.1;0.01;5.0;30162.0;9.0;0.21287477333271604;1488.2;2.0;6.630860022544923E-5;0.006044340852916171;0.006033565748449684
Adult;Loss;5-anonymity;RGR;0.1;0.02;5.0;30162.0;9.0;0.21287477333271604;1639.8;2.0;6.630860022544923E-5;0.006044340852916171;0.006033565748449684
Adult;Loss;5-anonymity;RGR;0.1;0.03;5.0;30162.0;9.0;0.21287477333271604;1632.4;2.0;6.630860022544923E-5;0.006044340852916171;0.006033565748449684
Adult;Loss;5-anonymity;RGR;0.1;0.04;5.0;30162.0;9.0;0.21287477333271604;1662.8;2.0;6.630860022544923E-5;0.006044340852916171;0.006033565748449684
Adult;Loss;5-anonymity;RGR;0.1;0.05;5.0;30162.0;9.0;0.21287477333271604;1670.2;2.0;6.630860022544923E-5;0.006044340852916171;0.006033565748449684
Adult;Loss;5-anonymity;RGR;0.1;0.060000000000000005;5.0;30162.0;9.0;0.21287477333271604;1457.8;2.0;6.630860022544923E-5;0.006044340852916171;0.006033565748449684
Adult;Loss;5-anonymity;RGR;0.1;0.07;5.0;30162.0;9.0;0.21287477333271604;1476.4;2.0;6.630860022544923E-5;0.006044340852916171;0.006033565748449684
Adult;Loss;5-anonymity;RGR;0.1;0.08;5.0;30162.0;9.0;0.21287477333271604;1497.8;2.0;6.630860022544923E-5;0.006044340852916171;0.006033565748449684
Adult;Loss;5-anonymity;RGR;0.1;0.09;5.0;30162.0;9.0;0.21287477333271604;1551.6;2.0;6.630860022544923E-5;0.006044340852916171;0.006033565748449684
Adult;Loss;5-anonymity;RGR;0.1;0.09999999999999999;5.0;30162.0;9.0;0.21287477333271604;1568.8;2.0;6.630860022544923E-5;0.006044340852916171;0.006033565748449684
Adult;Loss;5-anonymity;RGR;0.1;0.10999999999999999;5.0;30162.0;9.0;0.2129335066995503;1591.4;10.0;3.315430011272462E-4;0.00607726780025442;0.006023400597181992
Adult;Loss;5-anonymity;RGR;0.1;0.11999999999999998;5.0;30162.0;9.0;0.2129335066995503;1660.6;10.0;3.315430011272462E-4;0.00607726780025442;0.006023400597181992
Adult;Loss;5-anonymity;RGR;0.1;0.12999999999999998;5.0;30162.0;9.0;0.2129335066995503;1669.8;10.0;3.315430011272462E-4;0.00607726780025442;0.006023400597181992
Adult;Loss;5-anonymity;RGR;0.1;0.13999999999999999;5.0;30162.0;9.0;0.2129335066995503;1669.2;10.0;3.315430011272462E-4;0.00607726780025442;0.006023400597181992
Adult;Loss;5-anonymity;RGR;0.1;0.15;5.0;30162.0;9.0;0.2129335066995503;1681.0;10.0;3.315430011272462E-4;0.00607726780025442;0.006023400597181992
Adult;Loss;5-anonymity;RGR;0.1;0.16;5.0;30162.0;9.0;0.2129335066995503;1680.4;10.0;3.315430011272462E-4;0.00607726780025442;0.006023400597181992
Adult;Loss;5-anonymity;RGR;0.1;0.17;5.0;30162.0;9.0;0.2129335066995503;1690.8;10.0;3.315430011272462E-4;0.00607726780025442;0.006023400597181992
Adult;Loss;5-anonymity;RGR;0.1;0.18000000000000002;5.0;30162.0;9.0;0.2129335066995503;1705.4;10.0;3.315430011272462E-4;0.00607726780025442;0.006023400597181992
Adult;Loss;5-anonymity;RGR;0.1;0.19000000000000003;5.0;30162.0;9.0;0.2129335066995503;1711.0;10.0;3.315430011272462E-4;0.00607726780025442;0.006023400597181992
Adult;Loss;5-anonymity;RGR;0.1;0.20000000000000004;5.0;30162.0;9.0;0.2129335066995503;1806.0;10.0;3.315430011272462E-4;0.00607726780025442;0.006023400597181992
Adult;Loss;5-anonymity;RGR;0.1;0.21000000000000005;5.0;30162.0;9.0;0.2129335066995503;1781.6;10.0;3.315430011272462E-4;0.00607726780025442;0.006023400597181992
Adult;Loss;5-anonymity;RGR;0.1;0.22000000000000006;5.0;30162.0;9.0;0.2129335066995503;1845.8;10.0;3.315430011272462E-4;0.00607726780025442;0.006023400597181992
Adult;Loss;5-anonymity;RGR;0.1;0.23000000000000007;5.0;30162.0;9.0;0.2129335066995503;1879.0;10.0;3.315430011272462E-4;0.00607726780025442;0.006023400597181992
Adult;Loss;5-anonymity;RGR;0.1;0.24000000000000007;5.0;30162.0;9.0;0.2129335066995503;1838.2;10.0;3.315430011272462E-4;0.00607726780025442;0.006023400597181992
Adult;Loss;5-anonymity;RGR;0.1;0.25000000000000006;5.0;30162.0;9.0;0.2129335066995503;1902.8;10.0;3.315430011272462E-4;0.00607726780025442;0.006023400597181992
Adult;Loss;5-anonymity;RGR;0.1;0.26000000000000006;5.0;30162.0;9.0;0.2129335066995503;1836.0;10.0;3.315430011272462E-4;0.00607726780025442;0.006023400597181992
Adult;Loss;5-anonymity;RGR;0.1;0.2700000000000001;5.0;30162.0;9.0;0.2129335066995503;1771.6;10.0;3.315430011272462E-4;0.00607726780025442;0.006023400597181992
Adult;Loss;5-anonymity;RGR;0.1;0.2800000000000001;5.0;30162.0;9.0;0.2129335066995503;1775.8;10.0;3.315430011272462E-4;0.00607726780025442;0.006023400597181992
Adult;Loss;5-anonymity;RGR;0.1;0.2900000000000001;5.0;30162.0;9.0;0.2129335066995503;1856.4;10.0;3.315430011272462E-4;0.00607726780025442;0.006023400597181992
Adult;Loss;5-anonymity;RGR;0.1;0.3000000000000001;5.0;30162.0;9.0;0.2129335066995503;1863.4;10.0;3.315430011272462E-4;0.00607726780025442;0.006023400597181992
Adult;Loss;5-anonymity;RGR;0.1;0.3100000000000001;5.0;30162.0;9.0;0.2129335066995503;1903.0;10.0;3.315430011272462E-4;0.00607726780025442;0.006023400597181992
Adult;Loss;5-anonymity;RGR;0.1;0.3200000000000001;5.0;30162.0;9.0;0.2129335066995503;1909.6;10.0;3.315430011272462E-4;0.00607726780025442;0.006023400597181992
Adult;Loss;5-anonymity;RGR;0.1;0.3300000000000001;5.0;30162.0;9.0;0.2129335066995503;1907.0;10.0;3.315430011272462E-4;0.00607726780025442;0.006023400597181992
Adult;Loss;5-anonymity;RGR;0.1;0.34000000000000014;5.0;30162.0;9.0;0.2129335066995503;1933.2;10.0;3.315430011272462E-4;0.00607726780025442;0.006023400597181992
Adult;Loss;5-anonymity;RGR;0.1;0.35000000000000014;5.0;30162.0;9.0;0.2129335066995503;1920.2;10.0;3.315430011272462E-4;0.00607726780025442;0.006023400597181992
Adult;Loss;5-anonymity;RGR;0.1;0.36000000000000015;5.0;30162.0;9.0;0.2129335066995503;1960.6;10.0;3.315430011272462E-4;0.00607726780025442;0.006023400597181992
Adult;Loss;5-anonymity;RGR;0.1;0.37000000000000016;5.0;30162.0;9.0;0.2129335066995503;1984.0;10.0;3.315430011272462E-4;0.00607726780025442;0.006023400597181992
Adult;Loss;5-anonymity;RGR;0.1;0.38000000000000017;5.0;30162.0;9.0;0.2129335066995503;2042.6;10.0;3.315430011272462E-4;0.00607726780025442;0.006023400597181992
Adult;Loss;5-anonymity;RGR;0.1;0.3900000000000002;5.0;30162.0;9.0;0.2129335066995503;2049.0;10.0;3.315430011272462E-4;0.00607726780025442;0.006023400597181992
Adult;Loss;5-anonymity;RGR;0.1;0.4000000000000002;5.0;30162.0;9.0;0.21340347468849327;2046.8;0.0;0.0;0.0036642035431688697;0.0036642035431688697
Adult;Loss;5-anonymity;RGR;0.1;0.4100000000000002;5.0;30162.0;9.0;0.21340347468849327;2054.2;0.0;0.0;0.0036642035431688697;0.0036642035431688697
Adult;Loss;5-anonymity;RGR;0.1;0.4200000000000002;5.0;30162.0;9.0;0.21340347468849327;2177.0;0.0;0.0;0.0036642035431688697;0.0036642035431688697
Adult;Loss;5-anonymity;RGR;0.1;0.4300000000000002;5.0;30162.0;9.0;0.21340347468849327;2181.6;0.0;0.0;0.0036642035431688697;0.0036642035431688697
Adult;Loss;5-anonymity;RGR;0.1;0.4400000000000002;5.0;30162.0;9.0;0.21340347468849327;2208.8;0.0;0.0;0.0036642035431688697;0.0036642035431688697
Adult;Loss;5-anonymity;RGR;0.1;0.45000000000000023;5.0;30162.0;9.0;0.21340347468849327;2203.0;0.0;0.0;0.0036642035431688697;0.0036642035431688697
Adult;Loss;5-anonymity;RGR;0.1;0.46000000000000024;5.0;30162.0;9.0;0.21340347468849327;2159.2;0.0;0.0;0.0036642035431688697;0.0036642035431688697
