;;;;;;;;;;Utility;Runtime;Suppressed;SuppressedRatio;Variance;VarianceWithoutSuppressed;Transformations
Dataset;UtilityMeasure;PrivacyModel;Algorithm;SuppressionLimit;gsFactor;gsFactorStepSize;K;Records;QIs;Value;Value;Value;Value;Value;Value;Value
Ihis;Loss;5-anonymity;RGR;1.0;0.25;0.01;5;1193504;9;0.0567753361;213591.0;0.0;0.0;1.010725E-4;1.010725E-4;4.0
Ihis;Loss;5-anonymity;RGR;1.0;0.275;0.01;5;1193504;9;0.0568552558;228615.0;0.0;0.0;2.00576E-5;2.00576E-5;4.0
Ihis;Loss;5-anonymity;RGR;1.0;0.3;0.01;5;1193504;9;0.0568552558;243360.0;0.0;0.0;2.00576E-5;2.00576E-5;4.0
Ihis;Loss;5-anonymity;RGR;1.0;0.325;0.01;5;1193504;9;0.0568552558;258661.0;0.0;0.0;2.00576E-5;2.00576E-5;4.0
Ihis;Loss;5-anonymity;RGR;1.0;0.35;0.01;5;1193504;9;0.0595136456;263836.0;0.0;0.0;1.13788E-4;1.13788E-4;3.0
Ihis;Loss;5-anonymity;RGR;1.0;0.375;0.01;5;1193504;9;0.0595136456;274078.0;0.0;0.0;1.13788E-4;1.13788E-4;3.0
Ihis;Loss;5-anonymity;RGR;1.0;0.4;0.01;5;1193504;9;0.0595136456;288876.0;0.0;0.0;1.13788E-4;1.13788E-4;3.0
Ihis;Loss;5-anonymity;RGR;1.0;0.425;0.01;5;1193504;9;0.0739586543;265501.0;0.0;0.0;8.6013E-5;8.6013E-5;3.0
Ihis;Loss;5-anonymity;RGR;1.0;0.45;0.01;5;1193504;9;0.0739586543;277089.0;0.0;0.0;8.6013E-5;8.6013E-5;3.0
Ihis;Loss;5-anonymity;RGR;1.0;0.475;0.01;5;1193504;9;0.0773615167;290239.0;0.0;0.0;3.00413E-5;3.00413E-5;3.0
Ihis;Loss;5-anonymity;RGR;1.0;0.5;0.01;5;1193504;9;0.0773615167;290357.0;0.0;0.0;3.00413E-5;3.00413E-5;3.0
Ihis;Loss;10-anonymity;RGR;1.0;0.0;0.01;10;1193504;9;0.0342655868;301346.0;0.0;0.0;4.631385E-4;4.631385E-4;34.0
Ihis;Loss;10-anonymity;RGR;1.0;0.025;0.01;10;1193504;9;0.0372935318;592170.0;0.0;0.0;2.949674E-4;2.949674E-4;20.0
Ihis;Loss;10-anonymity;RGR;1.0;0.05;0.01;10;1193504;9;0.0458483658;314202.0;0.0;0.0;1.008456E-4;1.008456E-4;8.0
Ihis;Loss;10-anonymity;RGR;1.0;0.075;0.01;10;1193504;9;0.0547863171;215335.0;0.0;0.0;2.410287E-4;2.410287E-4;5.0
Ihis;Loss;10-anonymity;RGR;1.0;0.1;0.01;10;1193504;9;0.0591643647;209671.0;0.0;0.0;7.66244E-5;7.66244E-5;4.0
Ihis;Loss;10-anonymity;RGR;1.0;0.125;0.01;10;1193504;9;0.0591643647;226946.0;0.0;0.0;7.66244E-5;7.66244E-5;4.0
Ihis;Loss;10-anonymity;RGR;1.0;0.15;0.01;10;1193504;9;0.0634900282;237413.0;0.0;0.0;4.5372E-5;4.5372E-5;4.0
Ihis;Loss;10-anonymity;RGR;1.0;0.175;0.01;10;1193504;9;0.0635809722;262287.0;0.0;0.0;5.45501E-5;5.45501E-5;4.0
Ihis;Loss;10-anonymity;RGR;1.0;0.2;0.01;10;1193504;9;0.0652084552;274404.0;0.0;0.0;5.93242E-5;5.93242E-5;4.0
Ihis;Loss;10-anonymity;RGR;1.0;0.225;0.01;10;1193504;9;0.0652084552;288600.0;0.0;0.0;5.93242E-5;5.93242E-5;4.0
Ihis;Loss;10-anonymity;RGR;1.0;0.25;0.01;10;1193504;9;0.0652084552;308649.0;0.0;0.0;5.93242E-5;5.93242E-5;4.0
Ihis;Loss;10-anonymity;RGR;1.0;0.275;0.01;10;1193504;9;0.0808622522;305318.0;0.0;0.0;2.043951E-4;2.043951E-4;4.0
Ihis;Loss;10-anonymity;RGR;1.0;0.3;0.01;10;1193504;9;0.0808622522;319546.0;0.0;0.0;2.043951E-4;2.043951E-4;4.0
Ihis;Loss;10-anonymity;RGR;1.0;0.325;0.01;10;1193504;9;0.0808622522;337832.0;0.0;0.0;2.043951E-4;2.043951E-4;4.0
Ihis;Loss;10-anonymity;RGR;1.0;0.35;0.01;10;1193504;9;0.0808622522;344450.0;0.0;0.0;2.043951E-4;2.043951E-4;4.0
Ihis;Loss;10-anonymity;RGR;1.0;0.375;0.01;10;1193504;9;0.1029564284;318015.0;0.0;0.0;4.775267E-4;4.775267E-4;3.0
Ihis;Loss;10-anonymity;RGR;1.0;0.4;0.01;10;1193504;9;0.1228926733;282554.0;0.0;0.0;5.73578E-5;5.73578E-5;3.0
Ihis;Loss;10-anonymity;RGR;1.0;0.425;0.01;10;1193504;9;0.1309925754;262460.0;0.0;0.0;4.20595E-5;4.20595E-5;3.0
Ihis;Loss;10-anonymity;RGR;1.0;0.45;0.01;10;1193504;9;0.1309925754;266826.0;0.0;0.0;4.20595E-5;4.20595E-5;3.0
Ihis;Loss;10-anonymity;RGR;1.0;0.475;0.01;10;1193504;9;0.1309925754;274241.0;0.0;0.0;4.20595E-5;4.20595E-5;3.0
Ihis;Loss;10-anonymity;RGR;1.0;0.5;0.01;10;1193504;9;0.1309925754;273347.0;0.0;0.0;4.20595E-5;4.20595E-5;3.0
Ihis;Loss;25-anonymity;RGR;1.0;0.0;0.01;25;1193504;9;0.0522404664;546233.0;0.0;0.0;8.03896E-4;8.03896E-4;40.0
Ihis;Loss;25-anonymity;RGR;1.0;0.025;0.01;25;1193504;9;0.0549634738;964186.0;22.0;1.84331E-5;6.048633E-4;6.032785E-4;26.0
Ihis;Loss;25-anonymity;RGR;1.0;0.05;0.01;25;1193504;9;0.0630182081;514866.0;0.0;0.0;2.796406E-4;2.796406E-4;10.0
Ihis;Loss;25-anonymity;RGR;1.0;0.075;0.01;25;1193504;9;0.0750027954;285460.0;0.0;0.0;2.956071E-4;2.956071E-4;5.0
Ihis;Loss;25-anonymity;RGR;1.0;0.1;0.01;25;1193504;9;0.0748859182;350229.0;0.0;0.0;5.978022E-4;5.978022E-4;5.0
Ihis;Loss;25-anonymity;RGR;1.0;0.125;0.01;25;1193504;9;0.0792335964;319222.0;0.0;0.0;9.37278E-5;9.37278E-5;5.0
Ihis;Loss;25-anonymity;RGR;1.0;0.15;0.01;25;1193504;9;0.0792335964;355417.0;0.0;0.0;9.37278E-5;9.37278E-5;5.0
Ihis;Loss;25-anonymity;RGR;1.0;0.175;0.01;25;1193504;9;0.0909515927;356689.0;0.0;0.0;1.020117E-4;1.020117E-4;4.0
Ihis;Loss;25-anonymity;RGR;1.0;0.2;0.01;25;1193504;9;0.0909515927;386200.0;0.0;0.0;1.020117E-4;1.020117E-4;4.0
Ihis;Loss;25-anonymity;RGR;1.0;0.225;0.01;25;1193504;9;0.1094212004;357385.0;0.0;0.0;1.938125E-4;1.938125E-4;4.0
Ihis;Loss;25-anonymity;RGR;1.0;0.25;0.01;25;1193504;9;0.1300741247;311240.0;0.0;0.0;1.276312E-4;1.276312E-4;3.0
Ihis;Loss;25-anonymity;RGR;1.0;0.275;0.01;25;1193504;9;0.136882608;299570.0;0.0;0.0;7.66833E-5;7.66833E-5;3.0
Ihis;Loss;25-anonymity;RGR;1.0;0.3;0.01;25;1193504;9;0.136882608;305063.0;0.0;0.0;7.66833E-5;7.66833E-5;3.0
Ihis;Loss;25-anonymity;RGR;1.0;0.325;0.01;25;1193504;9;0.136882608;309448.0;0.0;0.0;7.66833E-5;7.66833E-5;3.0
Ihis;Loss;25-anonymity;RGR;1.0;0.35;0.01;25;1193504;9;0.136882608;314744.0;0.0;0.0;7.66833E-5;7.66833E-5;3.0
Ihis;Loss;25-anonymity;RGR;1.0;0.375;0.01;25;1193504;9;0.136882608;317332.0;0.0;0.0;7.66833E-5;7.66833E-5;3.0
Ihis;Loss;25-anonymity;RGR;1.0;0.4;0.01;25;1193504;9;0.136882608;324565.0;0.0;0.0;7.66833E-5;7.66833E-5;3.0
Ihis;Loss;25-anonymity;RGR;1.0;0.425;0.01;25;1193504;9;0.136882608;325712.0;0.0;0.0;7.66833E-5;7.66833E-5;3.0
Ihis;Loss;25-anonymity;RGR;1.0;0.45;0.01;25;1193504;9;0.136882608;333358.0;0.0;0.0;7.66833E-5;7.66833E-5;3.0
Ihis;Loss;25-anonymity;RGR;1.0;0.475;0.01;25;1193504;9;0.136882608;332840.0;0.0;0.0;7.66833E-5;7.66833E-5;3.0
Ihis;Loss;25-anonymity;RGR;1.0;0.5;0.01;25;1193504;9;0.136882608;340770.0;0.0;0.0;7.66833E-5;7.66833E-5;3.0
Ihis;Loss;50-anonymity;RGR;1.0;0.0;0.01;50;1193504;9;0.0685773102;816271.0;0.0;0.0;7.871541E-4;7.871541E-4;47.0
Ihis;Loss;50-anonymity;RGR;1.0;0.025;0.01;50;1193504;9;0.0697471978;1404296.0;0.0;0.0;0.0010714795;0.0010714795;35.0
Ihis;Loss;50-anonymity;RGR;1.0;0.05;0.01;50;1193504;9;0.0784921168;1066315.0;0.0;0.0;6.191358E-4;6.191358E-4;17.0
Ihis;Loss;50-anonymity;RGR;1.0;0.075;0.01;50;1193504;9;0.0892175505;359908.0;0.0;0.0;6.81027E-4;6.81027E-4;6.0
Ihis;Loss;50-anonymity;RGR;1.0;0.1;0.01;50;1193504;9;0.0939240308;359447.0;0.0;0.0;1.895456E-4;1.895456E-4;5.0
Ihis;Loss;50-anonymity;RGR;1.0;0.125;0.01;50;1193504;9;0.0939240308;427787.0;0.0;0.0;1.895456E-4;1.895456E-4;5.0
Ihis;Loss;50-anonymity;RGR;1.0;0.15;0.01;50;1193504;9;0.1048330834;410338.0;0.0;0.0;1.699884E-4;1.699884E-4;4.0
Ihis;Loss;50-anonymity;RGR;1.0;0.175;0.01;50;1193504;9;0.1357363962;332338.0;0.0;0.0;1.515387E-4;1.515387E-4;4.0
Ihis;Loss;50-anonymity;RGR;1.0;0.2;0.01;50;1193504;9;0.1438652385;320854.0;0.0;0.0;1.488802E-4;1.488802E-4;3.0
Ihis;Loss;50-anonymity;RGR;1.0;0.225;0.01;50;1193504;9;0.1438652385;330222.0;0.0;0.0;1.488802E-4;1.488802E-4;3.0
Ihis;Loss;50-anonymity;RGR;1.0;0.25;0.01;50;1193504;9;0.1438652385;339807.0;0.0;0.0;1.488802E-4;1.488802E-4;3.0
Ihis;Loss;50-anonymity;RGR;1.0;0.275;0.01;50;1193504;9;0.1438652385;346091.0;0.0;0.0;1.488802E-4;1.488802E-4;3.0
Ihis;Loss;50-anonymity;RGR;1.0;0.3;0.01;50;1193504;9;0.1438652385;353132.0;0.0;0.0;1.488802E-4;1.488802E-4;3.0
Ihis;Loss;50-anonymity;RGR;1.0;0.325;0.01;50;1193504;9;0.1438652385;356603.0;0.0;0.0;1.488802E-4;1.488802E-4;3.0
Ihis;Loss;50-anonymity;RGR;1.0;0.35;0.01;50;1193504;9;0.1438652385;366534.0;0.0;0.0;1.488802E-4;1.488802E-4;3.0
Ihis;Loss;50-anonymity;RGR;1.0;0.375;0.01;50;1193504;9;0.1438652385;373503.0;0.0;0.0;1.488802E-4;1.488802E-4;3.0
Ihis;Loss;50-anonymity;RGR;1.0;0.4;0.01;50;1193504;9;0.1438652385;376019.0;0.0;0.0;1.488802E-4;1.488802E-4;3.0
Ihis;Loss;50-anonymity;RGR;1.0;0.425;0.01;50;1193504;9;0.1438652385;385107.0;0.0;0.0;1.488802E-4;1.488802E-4;3.0
Ihis;Loss;50-anonymity;RGR;1.0;0.45;0.01;50;1193504;9;0.1438652385;385863.0;0.0;0.0;1.488802E-4;1.488802E-4;3.0
Ihis;Loss;50-anonymity;RGR;1.0;0.475;0.01;50;1193504;9;0.161760501;370622.0;0.0;0.0;5.927754E-4;5.927754E-4;3.0
Ihis;Loss;50-anonymity;RGR;1.0;0.5;0.01;50;1193504;9;0.161760501;370439.0;0.0;0.0;5.927754E-4;5.927754E-4;3.0
Adult;NMEntropy;5-anonymity;RGR;1.0;0.0;0.01;5;30162;9;0.2494579675;5595.0;0.0;0.0;0.0111792415;0.0111792415;58.0
Adult;NMEntropy;5-anonymity;RGR;1.0;0.025;0.01;5;30162;9;0.2494937225;10409.0;0.0;0.0;0.0101848433;0.0101848433;58.0
Adult;NMEntropy;5-anonymity;RGR;1.0;0.05;0.01;5;30162;9;0.2501576644;22497.0;0.0;0.0;0.0102387107;0.0102387107;56.0
Adult;NMEntropy;5-anonymity;RGR;1.0;0.075;0.01;5;30162;9;0.2501576644;42143.0;0.0;0.0;0.0102387107;0.0102387107;56.0
Adult;NMEntropy;5-anonymity;RGR;1.0;0.1;0.01;5;30162;9;0.2499678657;63839.0;0.0;0.0;0.0103743814;0.0103743814;54.0
Adult;NMEntropy;5-anonymity;RGR;1.0;0.125;0.01;5;30162;9;0.2511686073;83199.0;0.0;0.0;0.0088201943;0.0088201943;49.0
Adult;NMEntropy;5-anonymity;RGR;1.0;0.15;0.01;5;30162;9;0.2557703505;94966.0;0.0;0.0;0.0083924399;0.0083924399;44.0
Adult;NMEntropy;5-anonymity;RGR;1.0;0.175;0.01;5;30162;9;0.2596123612;92559.0;0.0;0.0;0.0074894997;0.0074894997;38.0
Adult;NMEntropy;5-anonymity;RGR;1.0;0.2;0.01;5;30162;9;0.281759881;45286.0;0.0;0.0;0.0075482869;0.0075482869;19.0
Adult;NMEntropy;5-anonymity;RGR;1.0;0.225;0.01;5;30162;9;0.3146158858;17379.0;0.0;0.0;0.0072795779;0.0072795779;8.0
Adult;NMEntropy;5-anonymity;RGR;1.0;0.25;0.01;5;30162;9;0.3312886273;14975.0;0.0;0.0;0.002647109;0.002647109;6.0
Adult;NMEntropy;5-anonymity;RGR;1.0;0.275;0.01;5;30162;9;0.3554549606;8987.0;0.0;0.0;0.0014841908;0.0014841908;5.0
Adult;NMEntropy;5-anonymity;RGR;1.0;0.3;0.01;5;30162;9;0.3563626073;8327.0;0.0;0.0;3.614548E-4;3.614548E-4;4.0
Adult;NMEntropy;5-anonymity;RGR;1.0;0.325;0.01;5;30162;9;0.3892827369;6939.0;0.0;0.0;3.099409E-4;3.099409E-4;4.0
Adult;NMEntropy;5-anonymity;RGR;1.0;0.35;0.01;5;30162;9;0.3893494298;7094.0;0.0;0.0;4.955265E-4;4.955265E-4;4.0
Adult;NMEntropy;5-anonymity;RGR;1.0;0.375;0.01;5;30162;9;0.3893544456;7201.0;0.0;0.0;4.750385E-4;4.750385E-4;4.0
Adult;NMEntropy;5-anonymity;RGR;1.0;0.4;0.01;5;30162;9;0.3893544456;7339.0;0.0;0.0;4.750385E-4;4.750385E-4;4.0
Adult;NMEntropy;5-anonymity;RGR;1.0;0.425;0.01;5;30162;9;0.3893544456;7425.0;0.0;0.0;4.750385E-4;4.750385E-4;4.0
Adult;NMEntropy;5-anonymity;RGR;1.0;0.45;0.01;5;30162;9;0.3893544456;7478.0;0.0;0.0;4.750385E-4;4.750385E-4;4.0
Adult;NMEntropy;5-anonymity;RGR;1.0;0.475;0.01;5;30162;9;0.3893544456;7536.0;0.0;0.0;4.750385E-4;4.750385E-4;4.0
Adult;NMEntropy;5-anonymity;RGR;1.0;0.5;0.01;5;30162;9;0.3893544456;7613.0;0.0;0.0;4.750385E-4;4.750385E-4;4.0
Adult;NMEntropy;10-anonymity;RGR;1.0;0.0;0.01;10;30162;9;0.3218178531;10056.0;0.0;0.0;0.0128109661;0.0128109661;66.0
Adult;NMEntropy;10-anonymity;RGR;1.0;0.025;0.01;10;30162;9;0.3224324561;15838.0;0.0;0.0;0.0122067131;0.0122067131;64.0
Adult;NMEntropy;10-anonymity;RGR;1.0;0.05;0.01;10;30162;9;0.3219702063;31279.0;0.0;0.0;0.0127261521;0.0127261521;65.0
Adult;NMEntropy;10-anonymity;RGR;1.0;0.075;0.01;10;30162;9;0.322394735;55886.0;0.0;0.0;0.0128629787;0.0128629787;63.0
Adult;NMEntropy;10-anonymity;RGR;1.0;0.1;0.01;10;30162;9;0.3227528005;82526.0;0.0;0.0;0.0116725248;0.0116725248;60.0
Adult;NMEntropy;10-anonymity;RGR;1.0;0.125;0.01;10;30162;9;0.3220771984;117704.0;0.0;0.0;0.0123915917;0.0123915917;60.0
Adult;NMEntropy;10-anonymity;RGR;1.0;0.15;0.01;10;30162;9;0.3211384254;128759.0;0.0;0.0;0.0108500289;0.0108500289;53.0
Adult;NMEntropy;10-anonymity;RGR;1.0;0.175;0.01;10;30162;9;0.3258550394;133553.0;0.0;0.0;0.0107501215;0.0107501215;48.0
Adult;NMEntropy;10-anonymity;RGR;1.0;0.2;0.01;10;30162;9;0.3409422242;74555.0;0.0;0.0;0.0071633103;0.0071633103;27.0
Adult;NMEntropy;10-anonymity;RGR;1.0;0.225;0.01;10;30162;9;0.3735573596;23920.0;21.0;6.962403E-4;0.0089375012;0.0089010086;11.0
Adult;NMEntropy;10-anonymity;RGR;1.0;0.25;0.01;10;30162;9;0.3966917535;15993.0;0.0;0.0;0.0076732788;0.0076732788;8.0
Adult;NMEntropy;10-anonymity;RGR;1.0;0.275;0.01;10;30162;9;0.4258889958;11871.0;0.0;0.0;0.0075602729;0.0075602729;6.0
Adult;NMEntropy;10-anonymity;RGR;1.0;0.3;0.01;10;30162;9;0.4333155501;8934.0;0.0;0.0;0.0012663179;0.0012663179;5.0
Adult;NMEntropy;10-anonymity;RGR;1.0;0.325;0.01;10;30162;9;0.4373249355;8632.0;0.0;0.0;2.357778E-4;2.357778E-4;4.0
Adult;NMEntropy;10-anonymity;RGR;1.0;0.35;0.01;10;30162;9;0.4372772904;8465.0;0.0;0.0;8.558472E-4;8.558472E-4;4.0
Adult;NMEntropy;10-anonymity;RGR;1.0;0.375;0.01;10;30162;9;0.4369870312;8548.0;0.0;0.0;7.770848E-4;7.770848E-4;4.0
Adult;NMEntropy;10-anonymity;RGR;1.0;0.4;0.01;10;30162;9;0.4369870312;8611.0;0.0;0.0;7.770848E-4;7.770848E-4;4.0
Adult;NMEntropy;10-anonymity;RGR;1.0;0.425;0.01;10;30162;9;0.4369870312;8681.0;0.0;0.0;7.770848E-4;7.770848E-4;4.0
Adult;NMEntropy;10-anonymity;RGR;1.0;0.45;0.01;10;30162;9;0.468527571;7502.0;3.0;9.94629E-5;0.0021087246;0.0021058205;4.0
Adult;NMEntropy;10-anonymity;RGR;1.0;0.475;0.01;10;30162;9;0.468527571;7550.0;3.0;9.94629E-5;0.0021087246;0.0021058205;4.0
Adult;NMEntropy;10-anonymity;RGR;1.0;0.5;0.01;10;30162;9;0.468527571;7578.0;3.0;9.94629E-5;0.0021087246;0.0021058205;4.0
Adult;NMEntropy;25-anonymity;RGR;1.0;0.0;0.01;25;30162;9;0.4122167571;18391.0;0.0;0.0;0.0144606985;0.0144606985;71.0
Adult;NMEntropy;25-anonymity;RGR;1.0;0.025;0.01;25;30162;9;0.4115574989;25379.0;0.0;0.0;0.0143073934;0.0143073934;71.0
Adult;NMEntropy;25-anonymity;RGR;1.0;0.05;0.01;25;30162;9;0.410967198;40515.0;0.0;0.0;0.0151194611;0.0151194611;71.0
Adult;NMEntropy;25-anonymity;RGR;1.0;0.075;0.01;25;30162;9;0.4095699183;65807.0;0.0;0.0;0.0146251248;0.0146251248;70.0
Adult;NMEntropy;25-anonymity;RGR;1.0;0.1;0.01;25;30162;9;0.4093608965;102263.0;0.0;0.0;0.0139955034;0.0139955034;70.0
Adult;NMEntropy;25-anonymity;RGR;1.0;0.125;0.01;25;30162;9;0.4118249621;140304.0;0.0;0.0;0.0131177329;0.0131177329;68.0
Adult;NMEntropy;25-anonymity;RGR;1.0;0.15;0.01;25;30162;9;0.4096855681;180936.0;0.0;0.0;0.0135070764;0.0135070764;69.0
Adult;NMEntropy;25-anonymity;RGR;1.0;0.175;0.01;25;30162;9;0.4100578304;170241.0;15.0;4.973145E-4;0.013147396;0.0131291061;59.0
Adult;NMEntropy;25-anonymity;RGR;1.0;0.2;0.01;25;30162;9;0.4143597464;161740.0;0.0;0.0;0.0120878134;0.0120878134;54.0
Adult;NMEntropy;25-anonymity;RGR;1.0;0.225;0.01;25;30162;9;0.4377484601;64648.0;0.0;0.0;0.0110185364;0.0110185364;22.0
Adult;NMEntropy;25-anonymity;RGR;1.0;0.25;0.01;25;30162;9;0.4564402001;27494.0;0.0;0.0;0.0089074473;0.0089074473;11.0
Adult;NMEntropy;25-anonymity;RGR;1.0;0.275;0.01;25;30162;9;0.495605836;9124.0;0.0;0.0;0.0026350165;0.0026350165;6.0
Adult;NMEntropy;25-anonymity;RGR;1.0;0.3;0.01;25;30162;9;0.4939510074;8868.0;0.0;0.0;9.690375E-4;9.690375E-4;5.0
Adult;NMEntropy;25-anonymity;RGR;1.0;0.325;0.01;25;30162;9;0.4937740584;8975.0;38.0;0.0012598634;6.952703E-4;6.239235E-4;6.0
Adult;NMEntropy;25-anonymity;RGR;1.0;0.35;0.01;25;30162;9;0.4938140705;9041.0;0.0;0.0;2.428399E-4;2.428399E-4;4.0
Adult;NMEntropy;25-anonymity;RGR;1.0;0.375;0.01;25;30162;9;0.5179868874;8262.0;0.0;0.0;0.0026752561;0.0026752561;4.0
Adult;NMEntropy;25-anonymity;RGR;1.0;0.4;0.01;25;30162;9;0.5178809922;8316.0;0.0;0.0;0.002439941;0.002439941;4.0
Adult;NMEntropy;25-anonymity;RGR;1.0;0.425;0.01;25;30162;9;0.5178809922;8342.0;0.0;0.0;0.002439941;0.002439941;4.0
Adult;NMEntropy;25-anonymity;RGR;1.0;0.45;0.01;25;30162;9;0.5186253433;8306.0;12.0;3.978516E-4;0.0052636944;0.0052643614;4.0
Adult;NMEntropy;25-anonymity;RGR;1.0;0.475;0.01;25;30162;9;0.5186253433;8333.0;12.0;3.978516E-4;0.0052636944;0.0052643614;4.0
Adult;NMEntropy;25-anonymity;RGR;1.0;0.5;0.01;25;30162;9;0.5186253433;8383.0;12.0;3.978516E-4;0.0052636944;0.0052643614;4.0
Adult;NMEntropy;50-anonymity;RGR;1.0;0.0;0.01;50;30162;9;0.4734595845;25736.0;15.0;4.973145E-4;0.0159659095;0.0159537358;72.0
Adult;NMEntropy;50-anonymity;RGR;1.0;0.025;0.01;50;30162;9;0.4751426248;33771.0;0.0;0.0;0.0157861038;0.0157861038;72.0
Adult;NMEntropy;50-anonymity;RGR;1.0;0.05;0.01;50;30162;9;0.4750207165;47765.0;0.0;0.0;0.0157873229;0.0157873229;72.0
Adult;NMEntropy;50-anonymity;RGR;1.0;0.075;0.01;50;30162;9;0.4744102226;68461.0;0.0;0.0;0.0163116367;0.0163116367;70.0
Adult;NMEntropy;50-anonymity;RGR;1.0;0.1;0.01;50;30162;9;0.4760645774;93230.0;82.0;0.0027186526;0.015928472;0.0158613483;67.0
Adult;NMEntropy;50-anonymity;RGR;1.0;0.125;0.01;50;30162;9;0.4751186672;123119.0;0.0;0.0;0.0154860822;0.0154860822;65.0
Adult;NMEntropy;50-anonymity;RGR;1.0;0.15;0.01;50;30162;9;0.475937408;145628.0;47.0;0.0015582521;0.0154869765;0.0154466046;65.0
Adult;NMEntropy;50-anonymity;RGR;1.0;0.175;0.01;50;30162;9;0.4759714831;162521.0;0.0;0.0;0.0147601151;0.0147601151;64.0
Adult;NMEntropy;50-anonymity;RGR;1.0;0.2;0.01;50;30162;9;0.474995891;175187.0;3.0;9.94629E-5;0.0149232055;0.0149204063;64.0
Adult;NMEntropy;50-anonymity;RGR;1.0;0.225;0.01;50;30162;9;0.4882134634;103774.0;14.0;4.641602E-4;0.0125033803;0.0124854919;43.0
Adult;NMEntropy;50-anonymity;RGR;1.0;0.25;0.01;50;30162;9;0.5091110765;46106.0;0.0;0.0;0.0112314817;0.0112314817;22.0
Adult;NMEntropy;50-anonymity;RGR;1.0;0.275;0.01;50;30162;9;0.5296145335;16732.0;0.0;0.0;0.0064793915;0.0064793915;10.0
Adult;NMEntropy;50-anonymity;RGR;1.0;0.3;0.01;50;30162;9;0.5382999687;9651.0;0.0;0.0;0.0026351447;0.0026351447;6.0
Adult;NMEntropy;50-anonymity;RGR;1.0;0.325;0.01;50;30162;9;0.5681045443;7658.0;0.0;0.0;0.0019648662;0.0019648662;5.0
Adult;NMEntropy;50-anonymity;RGR;1.0;0.35;0.01;50;30162;9;0.5668616976;7577.0;0.0;0.0;0.0022795159;0.0022795159;4.0
Adult;NMEntropy;50-anonymity;RGR;1.0;0.375;0.01;50;30162;9;0.5668616976;7633.0;0.0;0.0;0.0022795159;0.0022795159;4.0
Adult;NMEntropy;50-anonymity;RGR;1.0;0.4;0.01;50;30162;9;0.566967995;7649.0;126.0;0.0041774418;0.0022373848;0.0022333524;5.0
Adult;NMEntropy;50-anonymity;RGR;1.0;0.425;0.01;50;30162;9;0.5664095258;7682.0;0.0;0.0;0.002315819;0.002315819;4.0
Adult;NMEntropy;50-anonymity;RGR;1.0;0.45;0.01;50;30162;9;0.5687867443;7610.0;58.0;0.0019229494;0.0022911501;0.0022894081;5.0
Adult;NMEntropy;50-anonymity;RGR;1.0;0.475;0.01;50;30162;9;0.5687867443;7621.0;58.0;0.0019229494;0.0022911501;0.0022894081;5.0
Adult;NMEntropy;50-anonymity;RGR;1.0;0.5;0.01;50;30162;9;0.5700253435;7596.0;28.0;9.283204E-4;0.0023056457;0.002304813;4.0
Cup;NMEntropy;5-anonymity;RGR;1.0;0.0;0.01;5;63441;8;0.5435564891;156848.0;0.0;0.0;0.0023502836;0.0023502836;81.0
Cup;NMEntropy;5-anonymity;RGR;1.0;0.025;0.01;5;63441;8;0.5427941015;310670.0;0.0;0.0;0.0024077511;0.0024077511;81.0
Cup;NMEntropy;5-anonymity;RGR;1.0;0.05;0.01;5;63441;8;0.5434875203;637251.0;0.0;0.0;0.0023313852;0.0023313852;80.0
Cup;NMEntropy;5-anonymity;RGR;1.0;0.075;0.01;5;63441;8;0.5437725277;979996.0;0.0;0.0;0.0023334914;0.0023334914;79.0
Cup;NMEntropy;5-anonymity;RGR;1.0;0.1;0.01;5;63441;8;0.5451801365;1159791.0;0.0;0.0;0.0022303336;0.0022303336;65.0
Cup;NMEntropy;5-anonymity;RGR;1.0;0.125;0.01;5;63441;8;0.5568792328;1046022.0;0.0;0.0;0.0017372269;0.0017372269;35.0
Cup;NMEntropy;5-anonymity;RGR;1.0;0.15;0.01;5;63441;8;0.5655892492;878483.0;0.0;0.0;9.180761E-4;9.180761E-4;20.0
Cup;NMEntropy;5-anonymity;RGR;1.0;0.175;0.01;5;63441;8;0.5758078218;676968.0;0.0;0.0;5.794011E-4;5.794011E-4;13.0
Cup;NMEntropy;5-anonymity;RGR;1.0;0.2;0.01;5;63441;8;0.5839961339;645112.0;0.0;0.0;4.884271E-4;4.884271E-4;11.0
Cup;NMEntropy;5-anonymity;RGR;1.0;0.225;0.01;5;63441;8;0.595282462;467599.0;0.0;0.0;6.522467E-4;6.522467E-4;8.0
Cup;NMEntropy;5-anonymity;RGR;1.0;0.25;0.01;5;63441;8;0.6084456964;114844.0;0.0;0.0;4.801089E-4;4.801089E-4;4.0
Cup;NMEntropy;5-anonymity;RGR;1.0;0.275;0.01;5;63441;8;0.6151502899;117860.0;0.0;0.0;3.646264E-4;3.646264E-4;4.0
Cup;NMEntropy;5-anonymity;RGR;1.0;0.3;0.01;5;63441;8;0.6176355874;118000.0;0.0;0.0;0.0012513464;0.0012513464;3.0
Cup;NMEntropy;5-anonymity;RGR;1.0;0.325;0.01;5;63441;8;0.6249982046;111461.0;0.0;0.0;2.42341E-5;2.42341E-5;3.0
Cup;NMEntropy;5-anonymity;RGR;1.0;0.35;0.01;5;63441;8;0.6249982046;111683.0;0.0;0.0;2.42341E-5;2.42341E-5;3.0
